Link,Node_Start,Longitude_Start,Latitude_Start,Node_End,Longitude_End,Latitude_End,Length
388,136,103.9946657,30.76457468,192,103.9849489,30.78236038,2179.590363
389,137,104.0475071,30.78634412,192,103.9849489,30.78236038,6002.490796
390,137,104.0475071,30.78634412,324,104.0479925,30.76138863,2766.271694
391,138,103.9658007,30.70213225,234,103.9658337,30.698067,450.5765588
392,138,103.9658007,30.70213225,466,103.9754957,30.69767357,1051.848713
393,138,103.9658007,30.70213225,247,103.9636875,30.70216665,202.4215131
394,139,104.0235682,30.68561226,725,104.022819,30.68524364,82.58190296
395,1600,104.0253277,30.68653923,139,104.0235682,30.68561226,197.3779818
396,139,104.0235682,30.68561226,1612,104.0209353,30.68733577,316.3795714
397,140,104.09164,30.71366187,734,104.0911229,30.71239601,148.7778925
398,140,104.09164,30.71366187,1069,104.0921494,30.71527531,185.3524974
399,141,104.1777228,30.6855431,276,104.1703327,30.68548169,707.9021962
400,141,104.1777228,30.6855431,302,104.1772935,30.69163092,675.9550383
401,141,104.1777228,30.6855431,289,104.184379,30.69224823,979.1256531
402,142,103.9917117,30.6703629,972,103.991266,30.66818088,245.578267
403,142,103.9917117,30.6703629,604,103.9956027,30.66942661,386.9552079
404,142,103.9917117,30.6703629,790,103.9918974,30.67315839,310.3407247
405,143,104.022186,30.65402171,1255,104.0244625,30.65338115,229.3955227
406,143,104.022186,30.65402171,1105,104.0196143,30.65421329,247.334841
407,143,104.022186,30.65402171,1749,104.0229439,30.65622063,254.2968848
408,144,104.092415,30.63211004,1784,104.0915652,30.62800793,461.8731119
409,144,104.092415,30.63211004,1311,104.0937815,30.63114248,169.2628635
410,144,104.092415,30.63211004,1683,104.0913322,30.63488636,324.7243547
411,145,104.13936,30.62338859,349,104.1386726,30.62175858,192.2927303
412,145,104.13936,30.62338859,319,104.1377093,30.62399046,171.7090782
413,145,104.13936,30.62338859,661,104.1400381,30.62512518,203.1393862
414,146,103.9938473,30.60135673,1251,103.9992457,30.60127686,517.6338569
415,146,103.9938473,30.60135673,346,103.9854006,30.60176279,811.0468057
416,147,104.0527732,30.61956616,295,104.051808,30.61828359,169.605448
417,599,104.0550603,30.61846945,147,104.0527732,30.61956616,250.6635728
418,147,104.0527732,30.61956616,384,104.0501779,30.62083968,286.0144809
419,148,104.0685886,30.59134338,884,104.06559,30.5913448,287.5102115
420,148,104.0685886,30.59134338,1032,104.0688553,30.57844617,1429.612616
421,148,104.0685886,30.59134338,927,104.0717634,30.59121614,304.7306833
422,148,104.0685886,30.59134338,654,104.0684365,30.59321293,207.7138149
423,149,104.2035543,30.6181818,191,104.1771707,30.59277035,3785.284771
424,149,104.2035543,30.6181818,670,104.1496203,30.63655116,5555.625992
425,149,104.2035543,30.6181818,643,104.204397,30.6509292,3630.189347
426,150,103.9650646,30.73928236,439,103.9540216,30.72742297,1686.876154
427,150,103.9650646,30.73928236,511,103.9731196,30.73083762,1212.751048
428,151,104.0434242,30.733702,1678,104.0456118,30.72816811,648.108398
429,152,103.9659117,30.68588758,429,103.9634227,30.67938619,758.9915608
430,152,103.9659117,30.68588758,260,103.9706768,30.68583598,456.4763158
431,152,103.9659117,30.68588758,194,103.9610538,30.68749832,498.4011262
432,153,104.0001805,30.68818679,886,103.9991279,30.68644492,217.7945999
433,153,104.0001805,30.68818679,872,104.0034106,30.68701985,335.3455183
434,153,104.0001805,30.68818679,865,104.0029919,30.69292611,590.2740786
435,154,104.1023914,30.67925837,1818,104.1026121,30.67671597,282.5648445
436,154,104.1023914,30.67925837,1013,104.0999452,30.68004742,250.1177755
437,155,104.1857165,30.70246353,250,104.200667,30.70612702,1488.209222
438,156,103.9925706,30.66817693,972,103.991266,30.66818088,124.9885857
439,156,103.9925706,30.66817693,846,103.9916224,30.6660987,247.6028455
440,156,103.9925706,30.66817693,1049,103.9953365,30.66818834,264.9908061
441,157,104.0113764,30.6504565,1743,104.0065655,30.65040297,461.0406423
442,157,104.0113764,30.6504565,1300,104.0114083,30.64760226,316.353673
443,157,104.0113764,30.6504565,1741,104.0159762,30.65041126,440.7880496
444,157,104.0113764,30.6504565,1709,104.0112513,30.65234786,209.9648436
445,158,104.0733448,30.67124245,1551,104.0723581,30.66972895,192.5446616
446,158,104.0733448,30.67124245,1752,104.0766779,30.66974975,359.6266167
447,158,104.0733448,30.67124245,1196,104.0715214,30.67202107,194.8399982
448,158,104.0733448,30.67124245,1232,104.0744083,30.67271422,192.3210884
449,159,104.1480953,30.63985672,215,104.1463315,30.64059106,187.5999976
450,159,104.1480953,30.63985672,580,104.1496059,30.64216205,293.6547713
451,160,103.9557094,30.60041448,202,103.961143,30.57989724,2332.882465
452,160,103.9557094,30.60041448,281,103.9604905,30.60401625,607.8317277
453,161,104.047886,30.58095916,1125,104.0438871,30.58089298,383.5351888
454,161,104.047886,30.58095916,1155,104.0479108,30.57775318,355.3244599
455,161,104.047886,30.58095916,1087,104.0521039,30.58111487,404.8263078
456,161,104.047886,30.58095916,635,104.0477918,30.58475741,421.055211
457,162,104.101336,30.61698017,779,104.1025775,30.61697272,119.0059977
458,162,104.101336,30.61698017,1174,104.0964881,30.61680828,465.079489
459,162,104.101336,30.61698017,1272,104.101364,30.61877708,199.1673978
460,163,104.1381502,30.61375537,284,104.1369858,30.61186495,237.384053
461,163,104.1381502,30.61375537,428,104.1365144,30.61517896,222.4363981
462,163,104.1381502,30.61375537,245,104.1414436,30.6184338,607.0437569
463,164,103.9721281,30.75869493,178,103.9619529,30.76609451,1273.221246
464,165,104.0400009,30.74081135,246,104.0191754,30.73334897,2158.517894
465,166,103.9499056,30.68406085,764,103.9583001,30.68082983,880.2680957
466,166,103.9499056,30.68406085,574,103.9536277,30.68984807,733.8491381
467,166,103.9499056,30.68406085,354,103.9299735,30.69461569,2239.113637
468,167,104.040772,30.70958471,313,104.0388274,30.70856721,217.7093658
469,167,104.040772,30.70958471,235,104.0428838,30.70972262,202.805409
470,167,104.040772,30.70958471,1163,104.0404398,30.71284378,362.6073537
471,168,104.0708018,30.69481683,666,104.070802,30.69064995,461.8181134
472,168,104.0708018,30.69481683,665,104.0672515,30.69482107,340.0459077
473,168,104.0708018,30.69481683,1027,104.0707428,30.69704092,246.5623188
474,169,104.1476634,30.68782026,378,104.1372523,30.69613294,1357.614927
475,170,103.9954272,30.63381597,225,103.996384,30.63202614,218.5365629
476,170,103.9954272,30.63381597,1171,103.9992384,30.63572543,422.1405494
477,170,103.9954272,30.63381597,469,103.9938527,30.63635869,319.6698727
478,171,104.0534762,30.66779109,1888,104.0537493,30.66266858,568.33417
479,171,104.0534762,30.66779109,1460,104.0497155,30.6693854,401.2949579
480,171,104.0534762,30.66779109,1454,104.0537252,30.67093727,349.507551
481,172,104.0873989,30.672681,1738,104.0868417,30.67168591,122.5245309
482,172,104.0873989,30.672681,1491,104.0917234,30.66939289,551.763024
483,172,104.0873989,30.672681,1856,104.0877571,30.6732325,70.09905097
484,855,104.0843515,30.67489765,172,104.0873989,30.672681,381.5498789
485,173,104.1534238,30.63133569,370,104.1515025,30.62822194,391.1443351
486,173,104.1534238,30.63133569,562,104.1567215,30.62997401,350.2268409
487,173,104.1534238,30.63133569,553,104.1510429,30.63182274,234.484803
488,174,103.9663699,30.61838763,394,103.9642428,30.61742585,230.0838524
489,174,103.9663699,30.61838763,229,103.972055,30.62091828,612.8852385
490,174,103.9663699,30.61838763,532,103.9616424,30.62666907,1023.613396
491,175,104.038784,30.60794039,334,104.0364277,30.60445821,447.1794015
492,175,104.038784,30.60794039,473,104.0410529,30.60553353,344.1873759
493,175,104.038784,30.60794039,1149,104.0393534,30.60919966,149.8594526
494,175,104.038784,30.60794039,975,104.0364116,30.60942077,280.4339864
495,176,104.1028369,30.61923815,1240,104.1041129,30.61840661,153.1367922
496,176,104.1028369,30.61923815,1144,104.1020303,30.61979848,99.16646842
497,176,104.1028369,30.61923815,1292,104.1048034,30.62147959,311.8275242
498,177,104.1497085,30.58671198,374,104.1638932,30.57872323,1622.907788
499,177,104.1497085,30.58671198,232,104.1409451,30.59204616,1027.36922
500,179,104.0161501,30.7362136,350,104.0101252,30.73331802,660.0908925
501,179,104.0161501,30.7362136,246,104.0191754,30.73334897,429.7601915
502,179,104.0161501,30.7362136,259,104.0067642,30.74617568,1423.545352
503,180,103.9578968,30.69981301,756,103.953125,30.69762633,517.3137746
504,181,104.0568862,30.69713022,1534,104.0548859,30.69708848,191.6409795
505,181,104.0568862,30.69713022,1268,104.0546653,30.69292497,512.3204759
506,181,104.0568862,30.69713022,261,104.0638617,30.69710359,668.0956507
507,182,104.0988095,30.71249871,1414,104.0971174,30.70973187,346.8276777
508,182,104.0988095,30.71249871,1069,104.0921494,30.71527531,708.1282195
509,182,104.0988095,30.71249871,901,104.1007402,30.71605867,435.7195761
510,183,104.1699986,30.6912367,422,104.1645632,30.69122648,520.6009924
511,183,104.1699986,30.6912367,276,104.1703327,30.68548169,638.6214367
512,183,104.1699986,30.6912367,302,104.1772935,30.69163092,700.0652288
513,183,104.1699986,30.6912367,366,104.1696646,30.69594523,522.8182633
514,184,103.9862152,30.63266016,1042,103.987755,30.62805485,531.3212946
515,184,103.9862152,30.63266016,759,103.9906239,30.63479511,484.2725668
516,184,103.9862152,30.63266016,719,103.9845026,30.63716601,525.6727881
517,185,104.0273319,30.67140608,1403,104.0266969,30.66826907,352.9601232
518,185,104.0273319,30.67140608,1900,104.0295701,30.67099192,219.2840124
519,185,104.0273319,30.67140608,1490,104.0247463,30.6718376,252.2814082
520,186,104.0756937,30.66829634,1515,104.0748457,30.66695776,169.1415537
521,186,104.0756937,30.66829634,1710,104.07744,30.66741927,193.4954925
522,186,104.0756937,30.66829634,1551,104.0723581,30.66972895,356.833513
523,186,104.0756937,30.66829634,1752,104.0766779,30.66974975,186.6504078
524,187,104.1550545,30.65083151,490,104.1515982,30.64137098,1099.55667
525,187,104.1550545,30.65083151,201,104.1720131,30.64867986,1642.392969
526,187,104.1550545,30.65083151,652,104.1531756,30.65116278,183.7408367
527,187,104.1550545,30.65083151,358,104.1571519,30.65730466,745.0250747
528,188,103.9698331,30.60822849,416,103.9694659,30.60783411,56.12003488
529,188,103.9698331,30.60822849,394,103.9642428,30.61742585,1151.644154
530,189,104.040157,30.62176571,1073,104.0377205,30.61803113,475.2483778
531,189,104.040157,30.62176571,1003,104.0428371,30.62053527,290.8412154
532,189,104.040157,30.62176571,199,104.041432,30.62375282,251.8647729
533,190,104.1071128,30.59610836,1039,104.1040346,30.59590093,296.0129091
534,190,104.1071128,30.59610836,361,104.1072423,30.59430952,199.749515
535,190,104.1071128,30.59610836,864,104.1129372,30.59636556,559.1429178
536,190,104.1071128,30.59610836,1327,104.1068588,30.59843923,259.4707753
537,191,104.1771707,30.59277035,374,104.1638932,30.57872323,2011.063681
538,191,104.1771707,30.59277035,323,104.1589946,30.60397265,2139.601077
539,194,103.9610538,30.68749832,764,103.9583001,30.68082983,784.7516748
540,194,103.9610538,30.68749832,574,103.9536277,30.68984807,757.4978528
541,194,103.9610538,30.68749832,583,103.9627994,30.69202232,528.5533142
542,195,104.0444437,30.68572405,1681,104.0427153,30.68486415,191.0314798
543,195,104.0444437,30.68572405,1579,104.0455297,30.68596676,107.4526092
544,196,104.1004636,30.70536762,950,104.1014792,30.70351697,227.001576
545,196,104.1004636,30.70536762,1422,104.1015938,30.70628948,148.8402194
546,196,104.1004636,30.70536762,1414,104.0971174,30.70973187,580.2083918
547,197,104.1595999,30.6846658,463,104.1604886,30.67205697,1400.008339
548,197,104.1595999,30.6846658,237,104.159153,30.69079437,680.5687301
549,198,103.9798505,30.6351988,751,103.9670978,30.62927127,1387.613862
550,198,103.9798505,30.6351988,867,103.9827442,30.62574617,1083.740058
551,198,103.9798505,30.6351988,719,103.9845026,30.63716601,496.3083944
552,198,103.9798505,30.6351988,775,103.9784668,30.63921045,463.9731336
553,199,104.041432,30.62375282,1080,104.0430122,30.62295491,175.3875019
554,199,104.041432,30.62375282,551,104.043951,30.62767156,496.9132974
555,200,104.0988698,30.6401137,453,104.0966689,30.6364747,455.1286603
556,200,104.0988698,30.6401137,1852,104.1027836,30.63833514,423.7185614
557,200,104.0988698,30.6401137,1712,104.0946578,30.64250692,482.9838012
558,200,104.0988698,30.6401137,1072,104.1010221,30.64333997,412.7881835
559,201,104.1720131,30.64867986,643,104.204397,30.6509292,3113.028242
560,202,103.961143,30.57989724,255,103.966243,30.57342223,868.4444444
561,202,103.961143,30.57989724,294,103.9590078,30.58061609,219.7030029
562,203,104.0612128,30.60054761,1203,104.0651384,30.60060628,376.4096772
563,203,104.0612128,30.60054761,856,104.0610669,30.60531623,528.6883345
564,204,104.0696326,30.56814664,746,104.0661417,30.56811912,334.8063591
565,204,104.0696326,30.56814664,1267,104.0765396,30.56871008,665.3374352
566,205,104.1502536,30.57428621,528,104.1084768,30.57090281,4023.798886
567,205,104.1502536,30.57428621,374,104.1638932,30.57872323,1397.328501
568,206,103.9925196,30.73704047,511,103.9731196,30.73083762,1980.528202
569,206,103.9925196,30.73704047,1702,104.0040185,30.72959782,1375.671187
570,208,103.9805092,30.70204313,475,103.9769843,30.6953588,814.1403013
571,208,103.9805092,30.70204313,700,103.9775607,30.70377111,341.2004052
572,208,103.9805092,30.70204313,419,103.9887776,30.71046208,1223.809673
573,209,104.0675126,30.68327023,1413,104.0671503,30.682783,64.18869342
574,209,104.0675126,30.68327023,1206,104.0683075,30.68501094,207.4071355
575,209,104.0675126,30.68327023,1480,104.0631296,30.68605134,520.8336374
576,210,104.1353846,30.6850185,1055,104.1323968,30.68182927,454.8005442
577,211,104.158776,30.69530501,237,104.159153,30.69079437,501.210367
578,212,103.9848234,30.66853964,595,103.9830108,30.66415007,516.574677
579,212,103.9848234,30.66853964,1000,103.9857416,30.67072388,257.5711587
580,213,104.0389082,30.63011246,343,104.0353868,30.62436116,721.2610681
581,213,104.0389082,30.63011246,1442,104.0404878,30.62937504,172.0416514
582,213,104.0389082,30.63011246,1667,104.0358641,30.6316149,335.9269365
583,214,104.1275404,30.67140374,1838,104.1242711,30.66979471,360.4129294
584,214,104.1275404,30.67140374,1030,104.1263697,30.67396483,305.1985315
585,214,104.1275404,30.67140374,1874,104.1347948,30.67503343,802.9901462
586,215,104.1463315,30.64059106,517,104.1446052,30.63798103,333.2326205
587,216,103.9856557,30.59995126,242,103.9781162,30.59455801,937.9812508
588,216,103.9856557,30.59995126,268,103.9910119,30.59474494,772.4463271
589,216,103.9856557,30.59995126,346,103.9854006,30.60176279,202.2574813
590,217,104.0201993,30.58034411,372,104.0266743,30.57742312,700.2356892
591,217,104.0201993,30.58034411,821,104.0158469,30.58332268,532.126541
592,217,104.0201993,30.58034411,1179,104.0258455,30.58528944,770.4082018
593,218,104.0692372,30.62263344,563,104.0645381,30.62255535,450.4908351
594,218,104.0692372,30.62263344,456,104.0695764,30.61879884,426.2283593
595,218,104.0692372,30.62263344,997,104.0743822,30.6227454,493.2938712
596,218,104.0692372,30.62263344,1822,104.069232,30.62745007,533.8246763
597,219,104.1430664,30.59666843,362,104.1396892,30.59845534,379.5489489
598,220,104.0481228,30.7539247,324,104.0479925,30.76138863,827.3383628
599,221,103.9875546,30.68324826,724,103.98599,30.68063674,325.9436551
600,221,103.9875546,30.68324826,273,103.9914211,30.68156318,414.8102379
601,221,103.9875546,30.68324826,397,103.9833818,30.68521098,455.0693512
602,221,103.9875546,30.68324826,484,103.9889788,30.6857075,304.8027503
603,222,104.0017918,30.72113711,566,104.0036392,30.71829539,361.2344827
604,222,104.0017918,30.72113711,1338,104.0051809,30.72262325,363.9178076
605,223,104.1002021,30.68127471,1013,104.0999452,30.68004742,138.2294114
606,223,104.1002021,30.68127471,873,104.1015821,30.68192194,150.4000447
607,224,104.1636044,30.70562279,328,104.1612313,30.70292569,375.5020468
608,224,104.1636044,30.70562279,263,104.166912,30.7139627,977.0657105
609,225,103.996384,30.63202614,401,103.9932544,30.63065031,336.4806058
610,225,103.996384,30.63202614,902,103.998551,30.629674,333.3095775
611,225,103.996384,30.63202614,1622,104.0003855,30.63414755,449.8409031
612,1463,104.0662788,30.6678427,226,104.0663159,30.66946366,179.6871226
613,226,104.0663159,30.66946366,1043,104.0657402,30.66947157,55.16065751
614,226,104.0663159,30.66946366,1321,104.0681003,30.66950393,171.0089466
615,227,104.0781096,30.66468753,1608,104.0764857,30.66221135,315.4688993
616,227,104.0781096,30.66468753,806,104.0798131,30.66389343,185.4251035
617,227,104.0781096,30.66468753,1276,104.0761884,30.66566031,213.3143218
618,227,104.0781096,30.66468753,1184,104.0792781,30.66658936,238.6672197
619,228,104.1369234,30.63298756,1449,104.1358325,30.63115239,228.6861484
620,228,104.1369234,30.63298756,508,104.1377241,30.63284921,78.25206767
621,229,103.972055,30.62091828,867,103.9827442,30.62574617,1155.872922
622,229,103.972055,30.62091828,751,103.9670978,30.62927127,1040.590722
623,230,104.0553258,30.60561598,870,104.0552507,30.60277225,315.2514771
624,230,104.0553258,30.60561598,933,104.0578707,30.60543778,244.7618757
625,230,104.0553258,30.60561598,417,104.051983,30.60576544,320.892888
626,230,104.0553258,30.60561598,968,104.0550112,30.61128466,628.9813301
627,231,104.0996958,30.6202998,1282,104.0962411,30.61995759,333.3012712
628,231,104.0996958,30.6202998,1144,104.1020303,30.61979848,230.558335
629,231,104.0996958,30.6202998,1004,104.0994736,30.62275755,273.2214511
630,233,104.0204361,30.7335789,298,104.0235378,30.73518745,346.3613104
631,234,103.9658337,30.698067,520,103.9693913,30.69601607,409.608127
632,235,104.0428838,30.70972262,683,104.0435485,30.70448881,583.5540994
633,235,104.0428838,30.70972262,1507,104.0458737,30.71002528,288.2871533
